	Unnamed: 0	LM_ID	Common Name	Adduct	Category	Main Class	Sub Class	Exact m/z	Formula	Observed m/z	ppm Error	RT	NET	Intensity	Peak Area	Score	MS/MS Scan	Precursor Scan	Apex Scan	PUBCHEM_SID	PUBCHEM_CID	INCHI_KEY	KEGG_ID	HMDBID	CHEBI_ID	LIPIDAT_ID	LIPIDBANK_ID	Pearson Corr Score	Pearson Corr M-1 Score	Cosine Score	Cosine M-1 Score	Class
14316	14316	XXX_LMGP04010587	PG(20:9/22:11)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	821.3455	C48H54O10P1	821.3546101	11.09157252	18.56134333	0.206018681	227044.2031		-3.433984468	1698	1691	1704	123064412.0	52926852.0	BUYINTFXWAUXIZ-SJBNQWNCSA-N			0	0		0.98279823	0.0	0.990244338	0.0	0
14317	14317	XXX_LMGP04010808	PG(20:9/22:11)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	821.3455	C48H54O10P1	821.3546101	11.09157252	18.56134333	0.206018681	227044.2031		-3.433984468	1698	1691	1704	123064633.0	52927073.0	CVRVCBAAXDIKBP-UMUBWFLRSA-N			0	0		0.98279823	0.0	0.990244338	0.0	0
14318	14318	XXX_LMGP04010646	PG(20:11/22:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	821.3455	C48H54O10P1	821.3546101	11.09157252	18.56134333	0.206018681	227044.2031		-4.596237128	1698	1691	1704	123064471.0	52926911.0	JLLQXJRQIKHTIK-ZFXZKECJSA-N			0	0		0.98279823	0.0	0.990244338	0.0	0
14319	14319	XXX_LMGP04010779	PG(20:11/22:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	821.3455	C48H54O10P1	821.3546101	11.09157252	18.56134333	0.206018681	227044.2031		-4.596237128	1698	1691	1704	123064604.0	52927044.0	JTXRANGKOAOCJX-LZJZFRJCSA-N			0	0		0.98279823	0.0	0.990244338	0.0	0
14320	14320	XXX_LMGP04010674	PG(20:12/22:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	821.3455	C48H54O10P1	821.3546101	11.09157252	18.56134333	0.206018681	227044.2031		-1.315655552	1698	1691	1704	123064499.0	52926939.0	VVXWIHLAQRZFDI-CPXWLSRASA-N			0	0		0.98279823	0.0	0.990244338	0.0	0
14321	14321	XXX_LMGP04010749	PG(20:12/22:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	821.3455	C48H54O10P1	821.3546101	11.09157252	18.56134333	0.206018681	227044.2031		-1.315655552	1698	1691	1704	123064574.0	52927014.0	KQYWFUKAXNMDMZ-BTJSAWQDSA-N			0	0		0.98279823	0.0	0.990244338	0.0	0
14440	14440	XXX_LMGP04010032	PG(10:7/10:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	525.0951	C26H22O10P1	525.1214415000002	50.16264491	20.25184333	0.224782117	479.30581669999987		3.067004459	1906	1899	1860	14714404.0	9547126.0	IOLZSQRFJBMYSU-BJKOFHAPSA-N			0	9130		0.0	0.0	0.0	0.0	0
14442	14442	XXX_1005	PG(16:11/2:1)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	501.0951	C24H22O10P1	501.0772767	-35.56997884	20.96600833	0.232708878	103669.6328		-9.330454142999999	1919	1912	1925						0	0		1.0	0.0	0.997865751	0.0	0
14447	14447	XXX_LMGP04010064	PG(12:7/21:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	707.2985	C39H48O10P1	707.3249949	37.45791877	20.81784333	0.231064344	9618.597656		-2.453374022	1945	1938	1912	123063889.0	52926329.0	JVFIFHJGDMOOEX-PQQNNWGCSA-N			0	0		0.943597536	0.0	0.979231167	0.0	0
14448	14448	XXX_LMGP04010855	PG(12:7/21:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	707.2985	C39H48O10P1	707.3249949	37.45791877	20.81784333	0.231064344	9618.597656		-2.453374022	1945	1938	1912	123064680.0	52927120.0	JLSXCZLXBSPMOU-PQQNNWGCSA-N			0	0		0.943597536	0.0	0.979231167	0.0	0
14449	14449	XXX_LMGP04010934	PG(13:7/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	707.2985	C39H48O10P1	707.3249949	37.45791877	20.81784333	0.231064344	9618.597656		-5.9626397970000005	1945	1938	1912	123064759.0	52927198.0	RGQUZNYXKALIBB-PQQNNWGCSA-N			0	0		0.943597536	0.0	0.979231167	0.0	0
14450	14450	XXX_LMGP04010866	PG(13:7/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	707.2985	C39H48O10P1	707.3249949	37.45791877	20.81784333	0.231064344	9618.597656		-5.9626397970000005	1945	1938	1912	123064691.0	52927131.0	OLIZXERMUJCOCL-PQQNNWGCSA-N			0	0		0.943597536	0.0	0.979231167	0.0	0
14451	14451	XXX_LMGP04010100	PG(14:7/19:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	707.2985	C39H48O10P1	707.3249949	37.45791877	20.81784333	0.231064344	9618.597656		-6.44391021	1945	1938	1912	123063925.0	52926365.0	BSNCOASFTOXTOE-PQQNNWGCSA-N			0	0		0.943597536	0.0	0.979231167	0.0	0
14452	14452	XXX_LMGP04010871	PG(14:7/19:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	707.2985	C39H48O10P1	707.3249949	37.45791877	20.81784333	0.231064344	9618.597656		-6.44391021	1945	1938	1912	123064696.0	52927136.0	DTAKYBBKAGWHOP-PQQNNWGCSA-N			0	0		0.943597536	0.0	0.979231167	0.0	0
14453	14453	XXX_LMGP04010915	PG(15:7/18:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	707.2985	C39H48O10P1	707.3249949	37.45791877	20.81784333	0.231064344	9618.597656		-9.330454142999999	1945	1938	1912	123064740.0	52927179.0	UMBWADWRQBQDRD-PQQNNWGCSA-N			0	0		0.943597536	0.0	0.979231167	0.0	0
14454	14454	XXX_LMGP04010310	PG(15:7/18:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	707.2985	C39H48O10P1	707.3249949	37.45791877	20.81784333	0.231064344	9618.597656		-9.330454142999999	1945	1938	1912	123064135.0	52926575.0	ASYKAEHSXYLWIS-PQQNNWGCSA-N			0	0		0.943597536	0.0	0.979231167	0.0	0
14455	14455	XXX_LMGP04010909	PG(16:7/17:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	707.2985	C39H48O10P1	707.3249949	37.45791877	20.81784333	0.231064344	9618.597656		1.444040686	1945	1938	1912	123064734.0	52927173.0	MXWSMQMRZPPNRI-PQQNNWGCSA-N			0	0		0.943597536	0.0	0.979231167	0.0	0
14456	14456	XXX_LMGP04010229	PG(16:7/17:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	707.2985	C39H48O10P1	707.3249949	37.45791877	20.81784333	0.231064344	9618.597656		1.444040686	1945	1938	1912	123064054.0	52926494.0	ILTOCVUJZXMWRV-PQQNNWGCSA-N			0	0		0.943597536	0.0	0.979231167	0.0	0
14555	14555	XXX_LMGP04010032	PG(10:7/10:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	525.0951	C26H22O10P1	525.1215070000002	50.28748911	22.72600833	0.252243718	634.1828613		-6.496689055	2088	2081	2094	14714404.0	9547126.0	IOLZSQRFJBMYSU-BJKOFHAPSA-N			0	9130		0.0	0.0	0.0	0.0	0
14556	14556	XXX_1005	PG(16:11/2:1)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	501.0951	C24H22O10P1	501.0768383	-36.44494039	22.61401	0.25100061	27235.25586		-6.707271924	2101	2094	2081						0	0		1.0	0.0	0.994346988	0.0	0
14684	14684	XXX_LMGP04010979	PG(22:7/22:13)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	849.3768	C50H58O10P1	849.3682957000002	-10.01245124	23.71984167	0.263274613	168084.3438		-3.273739019	2196	2185	2198	123064804.0	52927242.0	LJBFIAYXROSUIG-KANQOGMWSA-N			0	0		0.999343134	0.0	0.987982413	0.0	0
14685	14685	XXX_LMGP04010842	PG(22:7/22:13)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	849.3768	C50H58O10P1	849.3682957000002	-10.01245124	23.71984167	0.263274613	168084.3438		-3.273739019	2196	2185	2198	123064667.0	52927107.0	WYEKWLMCIJBWIO-PGNBWSJMSA-N			0	0		0.999343134	0.0	0.987982413	0.0	0
14686	14686	XXX_LMGP04010785	PG(22:9/22:11)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	849.3768	C50H58O10P1	849.3682957000002	-10.01245124	23.71984167	0.263274613	168084.3438		-5.04083696	2196	2185	2198	123064610.0	52927050.0	UNWPKMFHEFGFSL-BYDJNBSSSA-N			0	0		0.999343134	0.0	0.987982413	0.0	0
14687	14687	XXX_LMGP04010815	PG(22:9/22:11)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	849.3768	C50H58O10P1	849.3682957000002	-10.01245124	23.71984167	0.263274613	168084.3438		-5.04083696	2196	2185	2198	123064640.0	52927080.0	DXTJHMJDAAYKCM-HPPRMRIZSA-N			0	0		0.999343134	0.0	0.987982413	0.0	0
14784	14784	XXX_LMGP04010199	PG(16:7/22:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	775.3611	C44H56O10P1	775.3652541	5.357588646	24.35317667	0.270304214	53632.90234		0.995460432	2261	2250	2263	123064024.0	52926464.0	AUERNCRHCUXEIL-NQGRZYFCSA-N			0	0		0.999782028	0.0	0.999316415	0.456361577	0
14785	14785	XXX_LMGP04010731	PG(16:7/22:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	775.3611	C44H56O10P1	775.3652541	5.357588646	24.35317667	0.270304214	53632.90234		0.995460432	2261	2250	2263	123064556.0	52926996.0	VTPCCADRWJFRLL-NQGRZYFCSA-N			0	0		0.999782028	0.0	0.999316415	0.456361577	0
14786	14786	XXX_LMGP04010222	PG(16:8/22:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	775.3611	C44H56O10P1	775.3652541	5.357588646	24.35317667	0.270304214	53632.90234		0.457599777	2261	2250	2263	123064047.0	52926487.0	POBONBHLDYGTCT-HKROHRCGSA-N			0	0		0.999782028	0.0	0.999316415	0.456361577	0
14787	14787	XXX_LMGP04010706	PG(16:8/22:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	775.3611	C44H56O10P1	775.3652541	5.357588646	24.35317667	0.270304214	53632.90234		0.457599777	2261	2250	2263	123064531.0	52926971.0	LWLUVABTMYRAJN-HKROHRCGSA-N			0	0		0.999782028	0.0	0.999316415	0.456361577	0
14788	14788	XXX_LMGP04010272	PG(17:8/21:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	775.3611	C44H56O10P1	775.3652541	5.357588646	24.35317667	0.270304214	53632.90234		0.426527131	2261	2250	2263	123064097.0	52926537.0	RLNLSCCBFTUNPI-MZTPGOTKSA-N			0	0		0.999782028	0.0	0.999316415	0.456361577	0
14789	14789	XXX_LMGP04010683	PG(17:8/21:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	775.3611	C44H56O10P1	775.3652541	5.357588646	24.35317667	0.270304214	53632.90234		0.426527131	2261	2250	2263	123064508.0	52926948.0	RPAOJSNPWWFEQL-MZTPGOTKSA-N			0	0		0.999782028	0.0	0.999316415	0.456361577	0
14790	14790	XXX_LMGP04010964	PG(18:7/20:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	775.3611	C44H56O10P1	775.3652541	5.357588646	24.35317667	0.270304214	53632.90234		7.303607252000001	2261	2250	2263	123064789.0	52927227.0	KFVUGBAJFLCPQJ-RBNOWSNYSA-N			0	0		0.999782028	0.0	0.999316415	0.456361577	0
14791	14791	XXX_LMGP04010539	PG(18:7/20:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	775.3611	C44H56O10P1	775.3652541	5.357588646	24.35317667	0.270304214	53632.90234		7.303607252000001	2261	2250	2263	123064364.0	52926804.0	HGPVHHJJKCHMPZ-RBNOWSNYSA-N			0	0		0.999782028	0.0	0.999316415	0.456361577	0
14792	14792	XXX_LMGP04010959	PG(18:8/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	775.3611	C44H56O10P1	775.3652541	5.357588646	24.35317667	0.270304214	53632.90234		7.163508107	2261	2250	2263	123064784.0	52927222.0	BWUBXTWUHNKXLR-NGJZXVFSSA-N			0	0		0.999782028	0.0	0.999316415	0.456361577	0
14793	14793	XXX_LMGP04010952	PG(18:8/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	775.3611	C44H56O10P1	775.3652541	5.357588646	24.35317667	0.270304214	53632.90234		7.163508107	2261	2250	2263	123064777.0	52927215.0	QIXQWVMGZWMDAQ-NGJZXVFSSA-N			0	0		0.999782028	0.0	0.999316415	0.456361577	0
14794	14794	XXX_LMGP04010467	PG(19:7/19:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	775.3611	C44H56O10P1	775.3652541	5.357588646	24.35317667	0.270304214	53632.90234		12.4007572	2261	2250	2263	123064292.0	52926732.0	FTDWLFBORBUFNO-WIAXNDTPSA-N			0	0		0.999782028	0.0	0.999316415	0.456361577	0
14795	14795	XXX_LMGP04010497	PG(19:7/19:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	775.3611	C44H56O10P1	775.3652541	5.357588646	24.35317667	0.270304214	53632.90234		12.4007572	2261	2250	2263	123064322.0	52926762.0	ZZTQZRBFXGNJPG-FVFOSDNBSA-N			0	0		0.999782028	0.0	0.999316415	0.456361577	0
14892	14892	XXX_LMGP04010048	PG(12:7/15:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	621.189	C33H34O10P1	621.1785546	-16.81543935	25.61284333	0.284285684	1633857.75		2.029649216	2368	2367	2380	123063873.0	52926313.0	WSJHALNWVJOWBQ-YCBBFNCBSA-N			0	0		1.0	0.0	0.995562691	0.0	0
14893	14893	XXX_LMGP04010161	PG(12:7/15:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	621.189	C33H34O10P1	621.1785546	-16.81543935	25.61284333	0.284285684	1633857.75		2.029649216	2368	2367	2380	123063986.0	52926426.0	PTDCHYUZNINITM-YCBBFNCBSA-N			0	0		1.0	0.0	0.995562691	0.0	0
14894	14894	XXX_LMGP04010070	PG(13:7/14:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	621.189	C33H34O10P1	621.1785546	-16.81543935	25.61284333	0.284285684	1633857.75		-1.2577736659999998	2368	2367	2380	123063895.0	52926335.0	KXGQVUOZHICTOQ-XXFKESNDSA-N			0	0		1.0	0.0	0.995562691	0.0	0
14895	14895	XXX_LMGP04010110	PG(13:7/14:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	621.189	C33H34O10P1	621.1785546	-16.81543935	25.61284333	0.284285684	1633857.75		-1.2577736659999998	2368	2367	2380	123063935.0	52926375.0	LXJCMLHVLAKIGZ-XXFKESNDSA-N			0	0		1.0	0.0	0.995562691	0.0	0
14896	14896	XXX_881	PG(13:8/14:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	621.189	C33H34O10P1	621.1785546	-16.81543935	25.61284333	0.284285684	1633857.75		-1.114666765	2368	2367	2380						0	0		1.0	0.0	0.995562691	0.0	0
14913	14913	XXX_LMGP04010047	PG(12:7/15:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	623.2046	C33H36O10P1	623.1852696000002	-31.01870649	25.47668333	0.282774398	29005.20313		1.568667215	2387	2380	2367	123063872.0	52926312.0	KFOZNWMRPHTVQI-IOWSJCHKSA-N			0	0		1.0	1.0	0.983978998	0.981485395	0
14914	14914	XXX_LMGP04010139	PG(12:7/15:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	623.2046	C33H36O10P1	623.1852696000002	-31.01870649	25.47668333	0.282774398	29005.20313		1.568667215	2387	2380	2367	123063964.0	52926404.0	PTPWSDSJXNKQIC-IOWSJCHKSA-N			0	0		1.0	1.0	0.983978998	0.981485395	0
14915	14915	XXX_LMGP04010069	PG(13:7/14:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	623.2046	C33H36O10P1	623.1852696000002	-31.01870649	25.47668333	0.282774398	29005.20313		-1.216130209	2387	2380	2367	123063894.0	52926334.0	AAABYGXUNQSIIU-IOWSJCHKSA-N			0	0		1.0	1.0	0.983978998	0.981485395	0
14916	14916	XXX_LMGP04010093	PG(13:7/14:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	623.2046	C33H36O10P1	623.1852696000002	-31.01870649	25.47668333	0.282774398	29005.20313		-1.216130209	2387	2380	2367	123063918.0	52926358.0	XSKSQLPIIDBXRV-IOWSJCHKSA-N			0	0		1.0	1.0	0.983978998	0.981485395	0
14917	14917	XXX_LMGP04010525	PG(20:7/22:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	831.4237	C48H64O10P1	831.4132859	-12.52573294	25.47668333	0.282774398	37654.09766		-5.191777379	2391	2380	2367	123064350.0	52926790.0	DLQWHKKIBUCCLF-BSXVWLSVSA-N			0	0		0.987952205	0.0	0.993167179	0.0	0
14918	14918	XXX_LMGP04010744	PG(20:7/22:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	831.4237	C48H64O10P1	831.4132859	-12.52573294	25.47668333	0.282774398	37654.09766		-5.191777379	2391	2380	2367	123064569.0	52927009.0	AUYIIERELKYRPN-BSXVWLSVSA-N			0	0		0.987952205	0.0	0.993167179	0.0	0
14919	14919	XXX_LMGP04010553	PG(20:8/22:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	831.4237	C48H64O10P1	831.4132859	-12.52573294	25.47668333	0.282774398	37654.09766		-5.191777379	2391	2380	2367	123064378.0	52926818.0	ZJWALBTZOVFVFV-PVAJRTNESA-N			0	0		0.987952205	0.0	0.993167179	0.0	0
14920	14920	XXX_LMGP04010945	PG(20:8/22:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	831.4237	C48H64O10P1	831.4132859	-12.52573294	25.47668333	0.282774398	37654.09766		-5.191777379	2391	2380	2367	123064770.0	52927208.0	BHAFFWVEOULGON-PVAJRTNESA-N			0	0		0.987952205	0.0	0.993167179	0.0	0
15127	15127	XXX_LMGP04010060	PG(12:7/20:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	689.2516	C38H42O10P1	689.2419801	-13.95718745	27.89051	0.309566283	33938.15625		-6.066900283	2597	2588	2601	123063885.0	52926325.0	PGPQSBCBZIIEQG-CTHZMDPNSA-N			0	0		0.995652	0.799278094	0.997247673	0.926275483	0
15128	15128	XXX_LMGP04010558	PG(12:7/20:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	689.2516	C38H42O10P1	689.2419801	-13.95718745	27.89051	0.309566283	33938.15625		-6.066900283	2597	2588	2601	123064383.0	52926823.0	FOABLTNFLFNMFL-CTHZMDPNSA-N			0	0		0.995652	0.799278094	0.997247673	0.926275483	0
15129	15129	XXX_897	PG(13:8/19:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	689.2516	C38H42O10P1	689.2419801	-13.95718745	27.89051	0.309566283	33938.15625		-5.9626397970000005	2597	2588	2601						0	0		0.995652	0.799278094	0.997247673	0.926275483	0
15130	15130	XXX_LMGP04010928	PG(14:7/18:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	689.2516	C38H42O10P1	689.2419801	-13.95718745	27.89051	0.309566283	33938.15625		-3.706780055	2597	2588	2601	123064753.0	52927192.0	BCWWDWIJORDPRN-OWCLLMORSA-N			0	0		0.995652	0.799278094	0.997247673	0.926275483	0
15131	15131	XXX_LMGP04010342	PG(14:7/18:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	689.2516	C38H42O10P1	689.2419801	-13.95718745	27.89051	0.309566283	33938.15625		-3.706780055	2597	2588	2601	123064167.0	52926607.0	PEIQSUHWTOIFEN-OWCLLMORSA-N			0	0		0.995652	0.799278094	0.997247673	0.926275483	0
15132	15132	XXX_LMGP04010120	PG(14:8/18:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	689.2516	C38H42O10P1	689.2419801	-13.95718745	27.89051	0.309566283	33938.15625		5.9775544960000015	2597	2588	2601	123063945.0	52926385.0	NODVTCMRKBHAQR-AGMUOFSNSA-N			0	0		0.995652	0.799278094	0.997247673	0.926275483	0
15133	15133	XXX_LMGP04010324	PG(14:8/18:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	689.2516	C38H42O10P1	689.2419801	-13.95718745	27.89051	0.309566283	33938.15625		5.9775544960000015	2597	2588	2601	123064149.0	52926589.0	NYCAKCMORRRVBT-AGMUOFSNSA-N			0	0		0.995652	0.799278094	0.997247673	0.926275483	0
15134	15134	XXX_LMGP04010144	PG(15:7/17:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	689.2516	C38H42O10P1	689.2419801	-13.95718745	27.89051	0.309566283	33938.15625		-9.330454142999999	2597	2588	2601	123063969.0	52926409.0	ASBLVQMJOKWONT-RETYVZARSA-N			0	0		0.995652	0.799278094	0.997247673	0.926275483	0
15135	15135	XXX_LMGP04010282	PG(15:7/17:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	689.2516	C38H42O10P1	689.2419801	-13.95718745	27.89051	0.309566283	33938.15625		-9.330454142999999	2597	2588	2601	123064107.0	52926547.0	LWZDHXADQDESRN-RETYVZARSA-N			0	0		0.995652	0.799278094	0.997247673	0.926275483	0
15136	15136	XXX_LMGP04010170	PG(15:8/17:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	689.2516	C38H42O10P1	689.2419801	-13.95718745	27.89051	0.309566283	33938.15625		-3.184270499	2597	2588	2601	123063995.0	52926435.0	VGIJNPMMIXDGAK-HRMOSXFRSA-N			0	0		0.995652	0.799278094	0.997247673	0.926275483	0
15137	15137	XXX_LMGP04010253	PG(15:8/17:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	689.2516	C38H42O10P1	689.2419801	-13.95718745	27.89051	0.309566283	33938.15625		-3.184270499	2597	2588	2601	123064078.0	52926518.0	FHKFOZICTLOGGM-HRMOSXFRSA-N			0	0		0.995652	0.799278094	0.997247673	0.926275483	0
15138	15138	XXX_LMGP04010967	PG(16:8/16:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	689.2516	C38H42O10P1	689.2419801	-13.95718745	27.89051	0.309566283	33938.15625		-2.594825451	2597	2588	2601	123064792.0	52927230.0	GHQNERCMPIDAAU-NWHZUZAFSA-N			0	0		0.995652	0.799278094	0.997247673	0.926275483	0
15139	15139	XXX_920	PG(16:9/16:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	689.2516	C38H42O10P1	689.2419801	-13.95718745	27.89051	0.309566283	33938.15625		-5.9626397970000005	2597	2588	2601						0	0		0.995652	0.799278094	0.997247673	0.926275483	0
15401	15401	XXX_LMGP04010032	PG(10:7/10:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	525.0951	C26H22O10P1	525.1217226	50.69789273	35.05800833	0.3891207920000001	6861.119140999999		-7.1421757910000006	3215	3212	3264	14714404.0	9547126.0	IOLZSQRFJBMYSU-BJKOFHAPSA-N			0	9130		0.0	0.0	0.0	0.0	0
15403	15403	XXX_1005	PG(16:11/2:1)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	501.0951	C24H22O10P1	501.0774697	-35.1846807	34.48267667	0.38273499	20147.93555		-9.330454142999999	3236	3225	3212						0	0		1.0	0.0	0.996777069	0.0	0
